x,y,psi2
-19.7995,13.9967,0.0745658
-19.7995,14.097,0.063496
-19.7995,14.1973,0.0526171
-19.7995,14.2977,0.0431979
-19.7995,14.398,0.0347315
-19.7995,14.4983,0.0273394
-19.7995,14.5987,0.0218176
-19.7995,14.699,0.0163755
-19.7995,14.7993,0.013262
-19.7995,14.8997,0.011248
-19.7995,15,0.0108722
-19.6992,-15,0.344704
-19.6992,-14.8997,0.32053
-19.6992,-14.7993,0.297448
-19.6992,-14.699,0.275659
-19.6992,-14.5987,0.255388
-19.6992,-14.4983,0.236796
-19.6992,-14.398,0.220022
-19.6992,-14.2977,0.205111
-19.6992,-14.1973,0.192112
-19.6992,-14.097,0.181009
-19.6992,-13.9967,0.171759
-19.6992,-13.8963,0.164309
-19.6992,-13.796,0.15855
-19.6992,-13.6957,0.154356
-19.6992,-13.5953,0.151586
-19.6992,-13.495,0.150047
-19.6992,-13.3946,0.149539
-19.6992,-13.2943,0.149834
-19.6992,-13.194,0.150731
-19.6992,-13.0936,0.152004
-19.6992,-12.9933,0.153465
-19.6992,-12.893,0.154949
-19.6992,-12.7926,0.156309
-19.6992,-12.6923,0.157426
-19.6992,-12.592,0.158196
-19.6992,-12.4916,0.158527
-19.6992,-12.3913,0.15832
-19.6992,-12.291,0.157503
-19.6992,-12.1906,0.156
-19.6992,-12.0903,0.153753
-19.6992,-11.99,0.150719
-19.6992,-11.8896,0.146891
-19.6992,-11.7893,0.14227
-19.6992,-11.689,0.136901
-19.6992,-11.5886,0.130852
-19.6992,-11.4883,0.124194
-19.6992,-11.388,0.117019
-19.6992,-11.2876,0.109423
-19.6992,-11.1873,0.101495
-19.6992,-11.087,0.0933244
-19.6992,-10.9866,0.0849925
-19.6992,-10.8863,0.0765767
-19.6992,-10.786,0.0681509
-19.6992,-10.6856,0.0597929
-19.6992,-10.5853,0.0515824
-19.6992,-10.4849,0.042855
-19.6992,-10.3846,0.0371727
-19.6992,-10.2843,0.0285728
-19.6992,-10.1839,0.0207384
-19.6992,-10.0836,0.016406
-19.6992,-9.98328,0.011543
-19.6992,-9.88294,0.00673458
-19.6992,-9.78261,0.00423346
-19.6992,-9.68227,0.00279235
-19.6992,-9.58194,0.00271295
-19.6992,-9.48161,0.00443581
-19.6992,-9.38127,0.00784882
-19.6992,-9.28094,0.0132027
-19.6992,-9.1806,0.0204976
-19.6992,-9.08027,0.0300284
-19.6992,-8.97993,0.0414928
-19.6992,-8.8796,0.0548503
-19.6992,-8.77926,0.0700018
-19.6992,-8.67893,0.0867916
-19.6992,-8.5786,0.104928
-19.6992,-8.47826,0.124144
-19.6992,-8.37793,0.143873
-19.6992,-8.27759,0.163877
-19.6992,-8.17726,0.183637
-19.6992,-8.07692,0.202546
-19.6992,-7.97659,0.220112
-19.6992,-7.87625,0.235753
-19.6992,-7.77592,0.249016
-19.6992,-7.67559,0.259433
-19.6992,-7.57525,0.266598
-19.6992,-7.47492,0.270191
-19.6992,-7.37458,0.270014
-19.6992,-7.27425,0.265985
-19.6992,-7.17391,0.258119
-19.6992,-7.07358,0.246588
-19.6992,-6.97324,0.231674
-19.6992,-6.87291,0.213796
-19.6992,-6.77258,0.193496
-19.6992,-6.67224,0.171431
-19.6992,-6.57191,0.148352
-19.6992,-6.47157,0.125095
-19.6992,-6.37124,0.102538
-19.6992,-6.2709,0.0815867
-19.6992,-6.17057,0.063126
-19.6992,-6.07023,0.0479851
-19.6992,-5.9699,0.0368959
-19.6992,-5.86957,0.030454
-19.6992,-5.76923,0.0290848
-19.6992,-5.6689,0.0330133
-19.6992,-5.56856,0.0422464
-19.6992,-5.46823,0.0565706
-19.6992,-5.36789,0.0755431
-19.6992,-5.26756,0.0985015
-19.6992,-5.16722,0.124596
-19.6992,-5.06689,0.152831
-19.6992,-4.96656,0.182063
-19.6992,-4.86622,0.211087
-19.6992,-4.76589,0.23866
-19.6992,-4.66555,0.263562
-19.6992,-4.56522,0.284655
-19.6992,-4.46488,0.300923
-19.6992,-4.36455,0.311546
-19.6992,-4.26421,0.31593
-19.6992,-4.16388,0.313759
-19.6992,-4.06355,0.305017
-19.6992,-3.96321,0.290006
-19.6992,-3.86288,0.269338
-19.6992,-3.76254,0.243918
-19.6992,-3.66221,0.214888
-19.6992,-3.56187,0.183586
-19.6992,-3.46154,0.151453
-19.6992,-3.3612,0.119955
-19.6992,-3.26087,0.090489
-19.6992,-3.16054,0.0642998
-19.6992,-3.0602,0.0423965
-19.6992,-2.95987,0.0254915
-19.6992,-2.85953,0.0139563
-19.6992,-2.7592,0.00780381
-19.6992,-2.65886,0.00669744
-19.6992,-2.55853,0.00998394
-19.6992,-2.45819,0.016752
-19.6992,-2.35786,0.0259082
-19.6992,-2.25753,0.0362681
-19.6992,-2.15719,0.0466508
-19.6992,-2.05686,0.055972
-19.6992,-1.95652,0.0633242
-19.6992,-1.85619,0.0680437
-19.6992,-1.75585,0.0697478
-19.6992,-1.65552,0.0683534
-19.6992,-1.55518,0.0640612
-19.6992,-1.45485,0.0573234
-19.6992,-1.35452,0.0487876
-19.6992,-1.25418,0.0392352
-19.6992,-1.15385,0.0295109
-19.6992,-1.05351,0.0204635
-19.6992,-0.953177,0.0128983
-19.6992,-0.852843,0.00754413
-19.6992,-0.752508,0.00504229
-19.6992,-0.652174,0.00594878
-19.6992,-0.551839,0.0142017
-19.6992,-0.451505,0.0184269
-19.6992,-0.351171,0.0320163
-19.6992,-0.250836,0.0510747
-19.6992,-0.150502,0.0713216
-19.6992,-0.0501672,0.10138
-19.6992,0.0501672,0.135655
-19.6992,0.150502,0.180889
-19.6992,0.250836,0.225864
-19.6992,0.351171,0.262627
-19.6992,0.451505,0.313384
-19.6992,0.551839,0.359133
-19.6992,0.652174,0.403691
-19.6992,0.752508,0.443162
-19.6992,0.852843,0.478037
-19.6992,0.953177,0.494546
-19.6992,1.05351,0.50651
-19.6992,1.15385,0.505154
-19.6992,1.25418,0.491401
-19.6992,1.35452,0.468812
-19.6992,1.45485,0.438338
-19.6992,1.55518,0.400593
-19.6992,1.65552,0.361413
-19.6992,1.75585,0.321244
-19.6992,1.85619,0.284002
-19.6992,1.95652,0.251373
-19.6992,2.05686,0.224876
-19.6992,2.15719,0.204267
-19.6992,2.25753,0.189398
-19.6992,2.35786,0.178621
-19.6992,2.45819,0.170617
-19.6992,2.55853,0.1636
-19.6992,2.65886,0.156472
-19.6992,2.7592,0.148564
-19.6992,2.85953,0.139681
-19.6992,2.95987,0.12999
-19.6992,3.0602,0.119778
-19.6992,3.16054,0.109621
-19.6992,3.26087,0.0998501
-19.6992,3.3612,0.0907621
-19.6992,3.46154,0.0826664
-19.6992,3.56187,0.0755892
-19.6992,3.66221,0.0696693
-19.6992,3.76254,0.065032
-19.6992,3.86288,0.061766
-19.6992,3.96321,0.0600455
-19.6992,4.06355,0.060167
-19.6992,4.16388,0.0624041
-19.6992,4.26421,0.0670377
-19.6992,4.36455,0.0745737
-19.6992,4.46488,0.0848687
-19.6992,4.56522,0.0991385
-19.6992,4.66555,0.115071
-19.6992,4.76589,0.134641
-19.6992,4.86622,0.155916
-19.6992,4.96656,0.179163
-19.6992,5.06689,0.204484
-19.6992,5.16722,0.228109
-19.6992,5.26756,0.251734
-19.6992,5.36789,0.271006
-19.6992,5.46823,0.291066
-19.6992,5.56856,0.305166
-19.6992,5.6689,0.322364
-19.6992,5.76923,0.333598
-19.6992,5.86957,0.342712
-19.6992,5.9699,0.350296
-19.6992,6.07023,0.35704
-19.6992,6.17057,0.363645
-19.6992,6.2709,0.370738
-19.6992,6.37124,0.378778
-19.6992,6.47157,0.387996
-19.6992,6.57191,0.398366
-19.6992,6.67224,0.409579
-19.6992,6.77258,0.421096
-19.6992,6.87291,0.432159
-19.6992,6.97324,0.441892
-19.6992,7.07358,0.449372
-19.6992,7.17391,0.453731
-19.6992,7.27425,0.454227
-19.6992,7.37458,0.450334
-19.6992,7.47492,0.441799
-19.6992,7.57525,0.428663
-19.6992,7.67559,0.411276
-19.6992,7.77592,0.390281
-19.6992,7.87625,0.36657
-19.6992,7.97659,0.341229
-19.6992,8.07692,0.315469
-19.6992,8.17726,0.290549
-19.6992,8.27759,0.267697
-19.6992,8.37793,0.248046
-19.6992,8.47826,0.23257
-19.6992,8.5786,0.222028
-19.6992,8.67893,0.216945
-19.6992,8.77926,0.217584
-19.6992,8.8796,0.223949
-19.6992,8.97993,0.235791
-19.6992,9.08027,0.252642
-19.6992,9.1806,0.273841
-19.6992,9.28094,0.298585
-19.6992,9.38127,0.325964
-19.6992,9.48161,0.355018
-19.6992,9.58194,0.384785
-19.6992,9.68227,0.414334
-19.6992,9.78261,0.44281
-19.6992,9.88294,0.469463
-19.6992,9.98328,0.493668
-19.6992,10.0836,0.514929
-19.6992,10.1839,0.532906
-19.6992,10.2843,0.547371
-19.6992,10.3846,0.558237
-19.6992,10.4849,0.56551
-19.6992,10.5853,0.569291
-19.6992,10.6856,0.569754
-19.6992,10.786,0.567112
-19.6992,10.8863,0.561613
-19.6992,10.9866,0.553533
-19.6992,11.087,0.543158
-19.6992,11.1873,0.530765
-19.6992,11.2876,0.516652
-19.6992,11.388,0.501089
-19.6992,11.4883,0.484357
-19.6992,11.5886,0.466706
-19.6992,11.689,0.448381
-19.6992,11.7893,0.429599
-19.6992,11.8896,0.410559
-19.6992,11.99,0.391419
-19.6992,12.0903,0.372288
-19.6992,12.1906,0.353282
-19.6992,12.291,0.334477
-19.6992,12.3913,0.315878
-19.6992,12.4916,0.297508
-19.6992,12.592,0.279385
-19.6992,12.6923,0.261531
-19.6992,12.7926,0.24396
-19.6992,12.893,0.226649
-19.6992,12.9933,0.209652
-19.6992,13.0936,0.192998
-19.6992,13.194,0.176673
-19.6992,13.2943,0.160782
-19.6992,13.3946,0.145392
-19.6992,13.495,0.130465
-19.6992,13.5953,0.11607
-19.6992,13.6957,0.102373
-19.6992,13.796,0.0894007
-19.6992,13.8963,0.076858
-19.6992,13.9967,0.0657065
-19.6992,14.097,0.0548459
-19.6992,14.1973,0.0449089
-19.6992,14.2977,0.0363444
-19.6992,14.398,0.0289758
-19.6992,14.4983,0.0228696
-19.6992,14.5987,0.0177343
-19.6992,14.699,0.014275
-19.6992,14.7993,0.0121008
-19.6992,14.8997,0.0113523
-19.6992,15,0.0117744
-19.599,-15,0.379078
-19.599,-14.8997,0.353735
-19.599,-14.7993,0.329237
-19.599,-14.699,0.305899
-19.599,-14.5987,0.283959
-19.599,-14.4983,0.263628
-19.599,-14.398,0.245064
-19.599,-14.2977,0.228359
-19.599,-14.1973,0.21358
-19.599,-14.097,0.20075
-19.599,-13.9967,0.189863
-19.599,-13.8963,0.180891
-19.599,-13.796,0.173735
-19.599,-13.6957,0.168299
-19.599,-13.5953,0.164439
-19.599,-13.495,0.161969
-19.599,-13.3946,0.160688
-19.599,-13.2943,0.160355
-19.599,-13.194,0.160756
-19.599,-13.0936,0.161662
-19.599,-12.9933,0.162868
-19.599,-12.893,0.164183
-19.599,-12.7926,0.165449
-19.599,-12.6923,0.166521
-19.599,-12.592,0.167255
-19.599,-12.4916,0.167535
-19.599,-12.3913,0.167239
-19.599,-12.291,0.166261
-19.599,-12.1906,0.164508
-19.599,-12.0903,0.161917
-19.599,-11.99,0.158437
-19.599,-11.8896,0.154067
-19.599,-11.7893,0.148839
-19.599,-11.689,0.142806
-19.599,-11.5886,0.136058
-19.599,-11.4883,0.128695
-19.599,-11.388,0.120837
-19.599,-11.2876,0.112594
-19.599,-11.1873,0.104078
-19.599,-11.087,0.09539
-19.599,-10.9866,0.0866226
-19.599,-10.8863,0.0778598
-19.599,-10.786,0.0691769
-19.599,-10.6856,0.0606488
-19.599,-10.5853,0.0523454
-19.599,-10.4849,0.0453206
-19.599,-10.3846,0.0365369
-19.599,-10.2843,0.0303873
-19.599,-10.1839,0.022404
-19.599,-10.0836,0.0163998
-19.599,-9.98328,0.012923
-19.599,-9.88294,0.0072548
-19.599,-9.78261,0.00411245
-19.599,-9.68227,0.00226714
-19.599,-9.58194,0.00154474
-19.599,-9.48161,0.00234453
-19.599,-9.38127,0.00468695
-19.599,-9.28094,0.00874098
-19.599,-9.1806,0.0146872
-19.599,-9.08027,0.0225433
-19.599,-8.97993,0.0320459
-19.599,-8.8796,0.0436022
-19.599,-8.77926,0.056897
-19.599,-8.67893,0.0719077
-19.599,-8.5786,0.0885866
-19.599,-8.47826,0.106378
-19.599,-8.37793,0.125014
-19.599,-8.27759,0.144271
-19.599,-8.17726,0.163693
-19.599,-8.07692,0.182686
-19.599,-7.97659,0.200825
-19.599,-7.87625,0.217552
-19.599,-7.77592,0.232366
-19.599,-7.67559,0.244791
-19.599,-7.57525,0.254372
-19.599,-7.47492,0.260721
-19.599,-7.37458,0.263576
-19.599,-7.27425,0.262712
-19.599,-7.17391,0.258072
-19.599,-7.07358,0.249674
-19.599,-6.97324,0.237697
-19.599,-6.87291,0.222428
-19.599,-6.77258,0.204309
-19.599,-6.67224,0.1839
-19.599,-6.57191,0.161877
-19.599,-6.47157,0.139019
-19.599,-6.37124,0.116185
-19.599,-6.2709,0.094285
-19.599,-6.17057,0.0742391
-19.599,-6.07023,0.0569401
-19.599,-5.9699,0.0432119
-19.599,-5.86957,0.0337705
-19.599,-5.76923,0.0291789
-19.599,-5.6689,0.0298211
-19.599,-5.56856,0.0358723
-19.599,-5.46823,0.0472919
-19.599,-5.36789,0.0637986
-19.599,-5.26756,0.0848938
-19.599,-5.16722,0.109862
-19.599,-5.06689,0.137791
-19.599,-4.96656,0.167622
-19.599,-4.86622,0.198158
-19.599,-4.76589,0.228135
-19.599,-4.66555,0.256251
-19.599,-4.56522,0.281242
-19.599,-4.46488,0.301928
-19.599,-4.36455,0.317283
-19.599,-4.26421,0.32649
-19.599,-4.16388,0.328993
-19.599,-4.06355,0.324538
-19.599,-3.96321,0.313206
-19.599,-3.86288,0.295417
-19.599,-3.76254,0.271922
-19.599,-3.66221,0.243767
-19.599,-3.56187,0.212245
-19.599,-3.46154,0.178821
-19.599,-3.3612,0.145039
-19.599,-3.26087,0.112442
-19.599,-3.16054,0.0824636
-19.599,-3.0602,0.0563433
-19.599,-2.95987,0.0350449
-19.599,-2.85953,0.0192004
-19.599,-2.7592,0.00907251
-19.599,-2.65886,0.00454394
-19.599,-2.55853,0.00513865
-19.599,-2.45819,0.0100662
-19.599,-2.35786,0.0182911
-19.599,-2.25753,0.0286202
-19.599,-2.15719,0.0397993
-19.599,-2.05686,0.0506153
-19.599,-1.95652,0.0599922
-19.599,-1.85619,0.0670605
-19.599,-1.75585,0.0712299
-19.599,-1.65552,0.0722077
-19.599,-1.55518,0.0700083
-19.599,-1.45485,0.0649286
-19.599,-1.35452,0.0574971
-19.599,-1.25418,0.048419
-19.599,-1.15385,0.0385064
-19.599,-1.05351,0.0286109
-19.599,-0.953177,0.0195753
-19.599,-0.852843,0.0121927
-19.599,-0.752508,0.00719387
-19.599,-0.652174,0.00391419
-19.599,-0.551839,0.00846824
-19.599,-0.451505,0.0146516
-19.599,-0.351171,0.0194382
-19.599,-0.250836,0.0449706
-19.599,-0.150502,0.0640765
-19.599,-0.0501672,0.0904982
-19.599,0.0501672,0.122726
-19.599,0.150502,0.160995
-19.599,0.250836,0.206757
-19.599,0.351171,0.253367
-19.599,0.451505,0.311874
-19.599,0.551839,0.363561
-19.599,0.652174,0.407198
-19.599,0.752508,0.454455
-19.599,0.852843,0.496567
-19.599,0.953177,0.520283
-19.599,1.05351,0.535137
-19.599,1.15385,0.538022
-19.599,1.25418,0.525635
-19.599,1.35452,0.502165
-19.599,1.45485,0.467958
-19.599,1.55518,0.426739
-19.599,1.65552,0.380263
-19.599,1.75585,0.334191
-19.599,1.85619,0.290223
-19.599,1.95652,0.251652
-19.599,2.05686,0.220631
-19.599,2.15719,0.197212
-19.599,2.25753,0.180658
-19.599,2.35786,0.169867
-19.599,2.45819,0.16262
-19.599,2.55853,0.156812
-19.599,2.65886,0.150727
-19.599,2.7592,0.143507
-19.599,2.85953,0.134863
-19.599,2.95987,0.125039
-19.599,3.0602,0.114466
-19.599,3.16054,0.103761
-19.599,3.26087,0.0934704
-19.599,3.3612,0.083899
-19.599,3.46154,0.0754468
-19.599,3.56187,0.0681675
-19.599,3.66221,0.0622964
-19.599,3.76254,0.0579483
-19.599,3.86288,0.0552614
-19.599,3.96321,0.0542367
-19.599,4.06355,0.0552715
-19.599,4.16388,0.0587607
-19.599,4.26421,0.0647286
-19.599,4.36455,0.0736928
-19.599,4.46488,0.0855403
-19.599,4.56522,0.100323
-19.599,4.66555,0.118419
-19.599,4.76589,0.138795
-19.599,4.86622,0.160703
-19.599,4.96656,0.183425
-19.599,5.06689,0.208262
-19.599,5.16722,0.227981
-19.599,5.26756,0.25036
-19.599,5.36789,0.267367
-19.599,5.46823,0.280956
-19.599,5.56856,0.309356
-19.599,5.6689,0.313753
-19.599,5.76923,0.323857
-19.599,5.86957,0.33249
-19.599,5.9699,0.340362
-19.599,6.07023,0.34822
-19.599,6.17057,0.356755
-19.599,6.2709,0.366523
-19.599,6.37124,0.377842
-19.599,6.47157,0.390772
-19.599,6.57191,0.405068
-19.599,6.67224,0.420197
-19.599,6.77258,0.435378
-19.599,6.87291,0.449653
-19.599,6.97324,0.461978
-19.599,7.07358,0.471295
-19.599,7.17391,0.476675
-19.599,7.27425,0.477372
-19.599,7.37458,0.472906
-19.599,7.47492,0.463114
-19.599,7.57525,0.448171
-19.599,7.67559,0.428588
-19.599,7.77592,0.405177
-19.599,7.87625,0.378998
-19.599,7.97659,0.351292
-19.599,8.07692,0.323397
-19.599,8.17726,0.296675
-19.599,8.27759,0.272421
-19.599,8.37793,0.251798
-19.599,8.47826,0.235776
-19.599,8.5786,0.225089
-19.599,8.67893,0.220208
-19.599,8.77926,0.221331
-19.599,8.8796,0.228384
-19.599,8.97993,0.241044
-19.599,9.08027,0.258768
-19.599,9.1806,0.280829
-19.599,9.28094,0.306363
-19.599,9.38127,0.334415
-19.599,9.48161,0.363989
-19.599,9.58194,0.394094
-19.599,9.68227,0.423783
-19.599,9.78261,0.452196
-19.599,9.88294,0.478579
-19.599,9.98328,0.502306
-19.599,10.0836,0.522909
-19.599,10.1839,0.540036
-19.599,10.2843,0.55351
-19.599,10.3846,0.56325
-19.599,10.4849,0.569303
-19.599,10.5853,0.571799
-19.599,10.6856,0.57095
-19.599,10.786,0.566994
-19.599,10.8863,0.560213
-19.599,10.9866,0.550909
-19.599,11.087,0.539378
-19.599,11.1873,0.525925
-19.599,11.2876,0.51084
-19.599,11.388,0.494396
-19.599,11.4883,0.476879
-19.599,11.5886,0.458525
-19.599,11.689,0.439582
-19.599,11.7893,0.420252
-19.599,11.8896,0.400717
-19.599,11.99,0.381144
-19.599,12.0903,0.361654
-19.599,12.1906,0.342339
-19.599,12.291,0.323264
-19.599,12.3913,0.304465
-19.599,12.4916,0.285941
-19.599,12.592,0.267723
-19.599,12.6923,0.249779
-19.599,12.7926,0.232114
-19.599,12.893,0.214845
-19.599,12.9933,0.197837
-19.599,13.0936,0.181245
-19.599,13.194,0.165055
-19.599,13.2943,0.149279
-19.599,13.3946,0.134009
-19.599,13.495,0.119363
-19.599,13.5953,0.105351
-19.599,13.6957,0.0920099
-19.599,13.796,0.0793777
-19.599,13.8963,0.0677444
-19.599,13.9967,0.0568512
-19.599,14.097,0.0468358
-19.599,14.1973,0.0379946
-19.599,14.2977,0.0304556
-19.599,14.398,0.0239434
-19.599,14.4983,0.018585
-19.599,14.5987,0.0149586
-19.599,14.699,0.0127794
-19.599,14.7993,0.0121753
-19.599,14.8997,0.0125188
-19.599,15,0.0154636
-19.4987,-15,0.415357
-19.4987,-14.8997,0.389001
-19.4987,-14.7993,0.363319
-19.4987,-14.699,0.338577
-19.4987,-14.5987,0.315087
-19.4987,-14.4983,0.293074
-19.4987,-14.398,0.272741
-19.4987,-14.2977,0.254211
-19.4987,-14.1973,0.2376
-19.4987,-14.097,0.222961
-19.4987,-13.9967,0.210332
-19.4987,-13.8963,0.199703
-19.4987,-13.796,0.191034
-19.4987,-13.6957,0.184231
-19.4987,-13.5953,0.179159
-19.4987,-13.495,0.175659
-19.4987,-13.3946,0.173508
-19.4987,-13.2943,0.172483
-19.4987,-13.194,0.172348
-19.4987,-13.0936,0.172866
-19.4987,-12.9933,0.173819
-19.4987,-12.893,0.175004
-19.4987,-12.7926,0.176223
-19.4987,-12.6923,0.177305
-19.4987,-12.592,0.178078
-19.4987,-12.4916,0.178387
-19.4987,-12.3913,0.178073
-19.4987,-12.291,0.177013
-19.4987,-12.1906,0.175075
-19.4987,-12.0903,0.172185
-19.4987,-11.99,0.168303
-19.4987,-11.8896,0.16342
-19.4987,-11.7893,0.157575
-19.4987,-11.689,0.150849
-19.4987,-11.5886,0.14335
-19.4987,-11.4883,0.135202
-19.4987,-11.388,0.126542
-19.4987,-11.2876,0.117506
-19.4987,-11.1873,0.108227
-19.4987,-11.087,0.0988245
-19.4987,-10.9866,0.0894076
-19.4987,-10.8863,0.0800727
-19.4987,-10.786,0.0709071
-19.4987,-10.6856,0.0619894
-19.4987,-10.5853,0.0533925
-19.4987,-10.4849,0.0406148
-19.4987,-10.3846,0.0356188
-19.4987,-10.2843,0.0306471
-19.4987,-10.1839,0.0240758
-19.4987,-10.0836,0.0173464
-19.4987,-9.98328,0.012967
-19.4987,-9.88294,0.00820201
-19.4987,-9.78261,0.00454292
-19.4987,-9.68227,0.00226434
-19.4987,-9.58194,0.00106572
-19.4987,-9.48161,0.00103176
-19.4987,-9.38127,0.00261265
-19.4987,-9.28094,0.00542055
-19.4987,-9.1806,0.0101774
-19.4987,-9.08027,0.016371
-19.4987,-8.97993,0.0246554
-19.4987,-8.8796,0.0343156
-19.4987,-8.77926,0.0459447
-19.4987,-8.67893,0.0590913
-19.4987,-8.5786,0.0739605
-19.4987,-8.47826,0.0901792
-19.4987,-8.37793,0.107484
-19.4987,-8.27759,0.12565
-19.4987,-8.17726,0.144256
-19.4987,-8.07692,0.162885
-19.4987,-7.97659,0.181078
-19.4987,-7.87625,0.198369
-19.4987,-7.77592,0.214224
-19.4987,-7.67559,0.228159
-19.4987,-7.57525,0.239718
-19.4987,-7.47492,0.248475
-19.4987,-7.37458,0.254052
-19.4987,-7.27425,0.256177
-19.4987,-7.17391,0.254657
-19.4987,-7.07358,0.249428
-19.4987,-6.97324,0.240523
-19.4987,-6.87291,0.228127
-19.4987,-6.77258,0.212545
-19.4987,-6.67224,0.194231
-19.4987,-6.57191,0.17377
-19.4987,-6.47157,0.151866
-19.4987,-6.37124,0.129329
-19.4987,-6.2709,0.107042
-19.4987,-6.17057,0.0859325
-19.4987,-6.07023,0.0669296
-19.4987,-5.9699,0.0509248
-19.4987,-5.86957,0.0387289
-19.4987,-5.76923,0.0310313
-19.4987,-5.6689,0.0283639
-19.4987,-5.56856,0.0310664
-19.4987,-5.46823,0.0392737
-19.4987,-5.36789,0.0528861
-19.4987,-5.26756,0.071583
-19.4987,-5.16722,0.0948075
-19.4987,-5.06689,0.121782
-19.4987,-4.96656,0.151545
-19.4987,-4.86622,0.182961
-19.4987,-4.76589,0.214768
-19.4987,-4.66555,0.245628
-19.4987,-4.56522,0.274185
-19.4987,-4.46488,0.299116
-19.4987,-4.36455,0.319208
-19.4987,-4.26421,0.333428
-19.4987,-4.16388,0.340976
-19.4987,-4.06355,0.341352
-19.4987,-3.96321,0.334391
-19.4987,-3.86288,0.320285
-19.4987,-3.76254,0.299592
-19.4987,-3.66221,0.273215
-19.4987,-3.56187,0.242355
-19.4987,-3.46154,0.208442
-19.4987,-3.3612,0.173067
-19.4987,-3.26087,0.13787
-19.4987,-3.16054,0.104448
-19.4987,-3.0602,0.0742562
-19.4987,-2.95987,0.0485075
-19.4987,-2.85953,0.0281037
-19.4987,-2.7592,0.0135798
-19.4987,-2.65886,0.00507481
-19.4987,-2.55853,0.00233202
-19.4987,-2.45819,0.00472925
-19.4987,-2.35786,0.0113378
-19.4987,-2.25753,0.0210005
-19.4987,-2.15719,0.0324328
-19.4987,-2.05686,0.044323
-19.4987,-1.95652,0.0554468
-19.4987,-1.85619,0.0647435
-19.4987,-1.75585,0.0714115
-19.4987,-1.65552,0.0749382
-19.4987,-1.55518,0.0751351
-19.4987,-1.45485,0.0721126
-19.4987,-1.35452,0.0662557
-19.4987,-1.25418,0.0581596
-19.4987,-1.15385,0.0485712
-19.4987,-1.05351,0.0383099
-19.4987,-0.953177,0.0282254
-19.4987,-0.852843,0.0191476
-19.4987,-0.752508,0.011867
-19.4987,-0.652174,0.00547079
-19.4987,-0.551839,0.00597286
-19.4987,-0.451505,0.00734314
-19.4987,-0.351171,0.0153771
-19.4987,-0.250836,0.0253681
-19.4987,-0.150502,0.0457904
-19.4987,-0.0501672,0.0773484
-19.4987,0.0501672,0.103245
-19.4987,0.150502,0.144305
-19.4987,0.250836,0.191207
-19.4987,0.351171,0.235943
-19.4987,0.451505,0.296572
-19.4987,0.551839,0.356936
-19.4987,0.652174,0.408962
-19.4987,0.752508,0.463164
-19.4987,0.852843,0.509542
-19.4987,0.953177,0.542765
-19.4987,1.05351,0.564125
-19.4987,1.15385,0.569596
-19.4987,1.25418,0.56265
-19.4987,1.35452,0.538469
-19.4987,1.45485,0.502465
-19.4987,1.55518,0.456878
-19.4987,1.65552,0.404663
-19.4987,1.75585,0.350535
-19.4987,1.85619,0.298796
-19.4987,1.95652,0.253422
-19.4987,2.05686,0.21625
-19.4987,2.15719,0.188525
-19.4987,2.25753,0.17015
-19.4987,2.35786,0.15929
-19.4987,2.45819,0.15321
-19.4987,2.55853,0.14896
-19.4987,2.65886,0.144348
-19.4987,2.7592,0.138025
-19.4987,2.85953,0.129777
-19.4987,2.95987,0.119874
-19.4987,3.0602,0.108987
-19.4987,3.16054,0.0978282
-19.4987,3.26087,0.0870407
-19.4987,3.3612,0.0771392
-19.4987,3.46154,0.0685154
-19.4987,3.56187,0.0612734
-19.4987,3.66221,0.0556545
-19.4987,3.76254,0.0517518
-19.4987,3.86288,0.0496424
-19.4987,3.96321,0.0496328
-19.4987,4.06355,0.0518141
-19.4987,4.16388,0.0565489
-19.4987,4.26421,0.0638441
-19.4987,4.36455,0.0739691
-19.4987,4.46488,0.0870494
-19.4987,4.56522,0.103376
-19.4987,4.66555,0.121459
-19.4987,4.76589,0.142473
-19.4987,4.86622,0.162861
-19.4987,4.96656,0.185994
-19.4987,5.06689,0.206654
-19.4987,5.16722,0.229903
-19.4987,5.26756,0.245201
-19.4987,5.36789,0.263965
-19.4987,5.46823,0.276536
-19.4987,5.56856,0.296696
-19.4987,5.6689,0.300619
-19.4987,5.76923,0.312788
-19.4987,5.86957,0.321399
-19.4987,5.9699,0.330097
-19.4987,6.07023,0.339662
-19.4987,6.17057,0.350726
-19.4987,6.2709,0.363734
-19.4987,6.37124,0.378836
-19.4987,6.47157,0.395874
-19.4987,6.57191,0.414361
-19.4987,6.67224,0.433522
-19.4987,6.77258,0.452339
-19.4987,6.87291,0.469661
-19.4987,6.97324,0.484279
-19.4987,7.07358,0.495055
-19.4987,7.17391,0.501005
-19.4987,7.27425,0.50141
-19.4987,7.37458,0.495871
-19.4987,7.47492,0.484348
-19.4987,7.57525,0.467173
-19.4987,7.67559,0.445032
-19.4987,7.77592,0.418922
-19.4987,7.87625,0.390072
-19.4987,7.97659,0.359877
-19.4987,8.07692,0.329803
-19.4987,8.17726,0.301299
-19.4987,8.27759,0.27571
-19.4987,8.37793,0.25422
-19.4987,8.47826,0.237781
-19.4987,8.5786,0.227089
-19.4987,8.67893,0.22255
-19.4987,8.77926,0.224287
-19.4987,8.8796,0.232144
-19.4987,8.97993,0.245719
-19.4987,9.08027,0.264394
-19.4987,9.1806,0.287373
-19.4987,9.28094,0.31374
